CPI value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
374.0287925,Oct-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Nov-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Dec-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
382.5697202,Jan-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.38,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Feb-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Mar-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Apr-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,May-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Jun-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$20.90,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$17.70,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Jul-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Aug-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Sep-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Oct-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Nov-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
382.5697202,Dec-33,$2.13,$17.11 ,$2.13,$2.63,$14.50,$19.70,$14.64,$6.38,$21.40,$2.23,$14.08,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.73,$16.75,$13.27,$8.73,$2.13,$12.60,$2.13,$4.86,$2.13,$3.26,$8.60,$3.00,$12.00,$12.43,$6.40,$2.13,$18.10,$2.83,$3.89,$2.13,$6.85,$2.13,$2.13,$2.13,$2.13,$8.35,$19.86,$2.33,$2.63,$2.13
