"CPI value",Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
,2024/07/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,8.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
,2024/08/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,8.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
,2024/09/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,8.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
,2024/10/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
,2024/11/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
,2024/12/01,2.13,11.379276958442807,2.13,2.63,11.55,16.3,11.295864560621597,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,8.4,2.13,2.13,2.13,2.13,6.75,3.63,7.2250000000000005,3.9254000000000002,11.106593823954777,6.300000000000001,2.13,10.450000000000001,2.13,4.8575,2.13,3.2625,5.130000000000001,3,12,9.734764491041961,5.300000000000001,2.13,15.3,2.83,3.89,2.13,5.675000000000001,2.13,2.13,2.13,2.13,6.03,16.507817449390764,2.33,2.625,2.13
323.065,2025/01/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/02/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/03/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/04/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/05/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/06/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,10,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.3,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/07/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/08/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/09/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,9.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/10/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,10.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/11/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,10.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
,2025/12/01,2.13,11.722177912040317,2.13,2.63,12.000000000000002,16.8,11.727256082889435,6.38,12,2.23,10.98,2.13,12.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.450000000000001,4.0128,11.441277796175758,6.500000000000001,2.13,10.75,2.13,4.8575,2.13,3.2625,5.582007128638034,3,12,9.94674454519094,5.45,2.13,15.75,2.83,3.89,2.13,5.8500000000000005,2.13,2.13,2.13,2.13,7.119737552105594,17.005260860416094,2.33,2.625,2.13
329.698,2026/01/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/02/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/03/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/04/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/05/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/06/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,12,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,15.75,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/07/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/08/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/09/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,10.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/10/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
,2026/11/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
329.698,2026/12/01,2.13,11.977435028000839,2.13,2.63,12.350000000000001,17.200000000000003,12.048386002968801,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.6000000000000005,4.104,11.690418151753816,6.65,2.13,11.000000000000002,2.13,4.8575,2.13,3.2625,5.918483405064984,3,12,10.150965852259956,5.575000000000001,2.13,16.1,2.83,3.89,2.13,5.9750000000000005,2.13,2.13,2.13,2.13,7.2747739017995885,17.375560123569883,2.33,2.625,2.13
336.496,2027/01/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/02/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/03/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/04/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/05/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/06/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,14,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.1,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/07/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/08/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/09/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/10/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/11/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
336.496,2027/12/01,2.13,12.223349399847772,2.13,2.63,12.65,17.6,12.357762148195588,6.38,18.5,2.23,11.98,2.13,14.75,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.75,4.1952,11.930439644644048,6.775,2.13,11.250000000000002,2.13,4.8575,2.13,3.2625,6.242644209936438,3,12,10.360267291345615,5.700000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.1000000000000005,2.13,2.13,2.13,2.13,7.424135718432887,17.732305949640917,2.33,2.625,2.13
343.85,2028/01/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/02/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/03/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/04/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/05/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/06/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.5,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.450000000000003,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/07/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.900000000000002,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.8,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/08/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.900000000000002,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.8,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/09/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.900000000000002,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.8,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
343.85,2028/10/01,2.13,12.475381044626221,2.13,2.63,12.950000000000001,18.000000000000004,12.674834217432993,6.38,18.900000000000002,2.23,12.280000000000001,2.13,16.5,4.35,3.35,9,2.13,2.13,2.13,2.13,6.75,3.63,7.9,4.2902,12.176431821437022,6.925000000000001,2.13,11.500000000000002,2.13,4.8575,2.13,3.2625,6.57486871642161,3,12,10.586687235893413,5.825000000000001,2.13,16.8,2.83,3.89,2.13,6.2250000000000005,2.13,2.13,2.13,2.13,7.577213003141641,18.097926049992328,2.33,2.625,2.13
